region_code,region_name,region_level,metric_id,period,value,ci_lower,ci_upper,unit,freq,source,vintage,model,data_type
K02000001,United Kingdom,UK,uk_emp_rate,2035-02,59.568277922388965,58.71338845201071,60.42316739276722,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2035-03,59.5599337276471,58.704726951563885,60.41514050373031,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2035-04,59.55156570970763,58.69603993423138,60.407091485183884,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2035-05,59.54317380106483,58.687327323682865,60.3990202784468,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2035-06,59.534757933760744,58.67858904309613,60.39092682442536,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2035-07,59.5263180394259,58.66982501521142,60.38281106364038,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2035-08,59.517854049319865,58.66103516238247,60.37467293625726,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2035-09,59.50936589437001,58.652219406622976,60.36651238211705,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2035-10,59.50085350520761,58.64337766964776,60.358329340767455,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2035-11,59.492316812200265,58.63450987290807,60.35012375149246,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2035-12,59.483755745480266,58.62561593762078,60.341895553339754,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-01,59.475170234968544,58.61669578479169,60.3336446851454,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-02,59.466560210394256,58.60774933523314,60.325371085555375,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-03,59.457925601310116,58.59877650957643,60.3170746930438,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-04,59.44926633710362,58.58977722827955,60.308755445927694,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-05,59.440582347004735,58.580751411630835,60.300413282378635,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-06,59.431873560090274,58.57169897974925,60.2920481404313,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-07,59.423139905285524,58.56261985258188,60.283659957989165,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-08,59.41438131136359,58.55351394989928,60.2752486728279,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-09,59.40559770694287,58.54438119128924,60.2668142225965,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-10,59.39678902048319,58.53522149614953,60.25835654481685,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-11,59.38795518028081,58.52603478367996,60.249875576881664,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2036-12,59.37909611446295,58.516820972874314,60.24137125605159,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-01,59.37021175098189,58.507579982512354,60.23284351945142,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-02,59.361302017608985,58.49831173115219,60.22429230406578,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-03,59.35236684192895,58.489016137123194,60.2157175467347,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-04,59.34340615133429,58.47969311851953,60.20711918414906,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-05,59.33441987302031,58.47034259319457,60.198497152846045,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-06,59.32540793398048,58.46096447875596,60.189851389204996,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-07,59.316370261002504,58.45155869256154,60.18118182944347,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-08,59.307306780664916,58.44212515171608,60.172488409613756,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-09,59.298217419334165,58.43266377306859,60.16377106559974,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-10,59.289102103162286,58.423174473210366,60.155029733114205,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-11,59.2799607580851,58.41365716847357,60.146264347696636,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2037-12,59.27079330982078,58.40411177493025,60.13747484471131,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-01,59.26159968386881,58.39453820839178,60.12866115934584,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-02,59.25237980550933,58.38493638440865,60.11982322661001,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-03,59.243133599802704,58.37530621827042,60.11096098133499,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-04,59.23386099158923,58.36564762500582,60.10207435817264,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-05,59.22456190548908,58.35596051938303,60.09316329159513,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-06,59.21523626590226,58.34624481590988,60.08422771589465,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-07,59.20588399700872,58.33650042883417,60.07526756518327,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-08,59.19650502276842,58.32672727214392,60.06628277339292,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-09,59.18709926692143,58.316925259567505,60.05727327427535,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-10,59.17766665298786,58.30709430457368,60.04823900140204,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-11,59.16820710426794,58.29723432037163,60.039179888164256,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2038-12,59.15872054384188,58.28734521991078,60.03009586777298,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-01,59.14920689456977,58.27742691588068,60.02098687325886,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-02,59.139666079091285,58.26747932071052,60.01185283747205,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-03,59.13009801982542,58.2575023465688,60.00269369308204,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-04,59.12050263897011,58.24749590536279,59.99350937257743,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-05,59.11087985850173,58.23745990873789,59.984299808265575,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-06,59.10122960017465,58.227394268077006,59.97506493227229,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-07,59.091551785520636,58.217298894499834,59.96580467654144,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-08,59.081846335848255,58.20717369886205,59.95651897283446,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-09,59.072113172242226,58.19701859175458,59.947207752729874,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-10,59.06235221556271,58.18683348350265,59.93787094762277,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-11,59.05256338644463,58.17661828416509,59.92850848872418,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2039-12,59.04274660529695,58.166372903533336,59.91912030706056,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-01,59.03290179230194,58.1560972511307,59.90970633347318,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-02,59.02302886741445,58.145791236211466,59.90026649861744,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-03,59.01312775036117,58.13545476776002,59.890800732962326,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-04,59.003198360639836,58.12508775449002,59.88130896678965,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-05,58.99324061751855,58.11469010484359,59.871791130193515,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-06,58.983254440035076,58.10426172699052,59.86224715307963,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-07,58.973239746996036,58.0938025288274,59.85267696516467,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-08,58.96319645697625,58.08331241797689,59.843080495975606,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-09,58.953124488318004,58.0727913017869,59.83345767484911,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-10,58.94302375913039,58.06223908732984,59.82380843093094,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-11,58.93289418728859,58.051655681401904,59.814132693175274,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2040-12,58.922735690433136,58.04104099052221,59.80443039034406,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-01,58.91254818596929,58.030394920932125,59.79470145100646,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-02,58.9023315910664,58.019717378594564,59.784945803538236,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-03,58.892085822657144,58.009008269193195,59.77516337612109,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-04,58.88181079743691,57.9982674981317,59.76535409674212,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-05,58.87150643186308,57.98749497053307,59.755517893193094,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-06,58.861172642154415,57.976690591238835,59.745654693069994,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-07,58.850809344290354,57.9658542648084,59.73576442377231,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-08,58.84041645401033,57.95498589551822,59.72584701250244,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-09,58.82999388681314,57.944085387361135,59.71590238626515,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-10,58.819541557956235,57.9331526440456,59.70593047186687,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-11,58.80905938245505,57.92218756899494,59.69593119591515,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2041-12,58.79854727508231,57.911190065346595,59.68590448481803,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-01,58.78800515036738,57.900160035951394,59.67585026478337,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-02,58.777432922595544,57.889097383372786,59.6657684618183,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-03,58.76683050580733,57.878002009886075,59.65565900172858,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-04,58.75619781379782,57.86687381747771,59.64552181011793,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-05,58.74553476011593,57.855712707844454,59.63535681238741,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-06,58.73484125806374,57.844518582392645,59.62516393373483,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-07,58.724117220695746,57.83329134223745,59.61494309915404,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-08,58.713362560818254,57.82203088820212,59.60469423343439,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-09,58.70257719098852,57.810737120817116,59.594417261159926,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-10,58.69176102351419,57.799409940319464,59.584112106708915,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-11,58.68091397045249,57.78804924665189,59.573778694253086,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2042-12,58.670035943609506,57.776654939462055,59.563416947756956,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-01,58.65912685453955,57.76522691810184,59.55302679097726,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-02,58.64818661454436,57.7537650816265,59.54260814746222,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-03,58.63721513467239,57.74226932879388,59.532160940550895,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-04,58.62621232571815,57.73073955806375,59.52168509337255,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-05,58.61517809822138,57.71917566759685,59.511180528845905,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-06,58.60411236246638,57.70757755525422,59.500647169678544,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-07,58.59301502848127,57.69594511859636,59.490084938366174,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-08,58.581886006037266,57.684278254882535,59.479493757191996,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-09,58.57072520464793,57.672576861069864,59.46887354822599,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-10,58.55953253356841,57.660840833812586,59.45822423332423,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-11,58.548307901794786,57.649070069461345,59.44754573412823,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2043-12,58.537051218063255,57.63726446406229,59.43683797206422,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-01,58.52576239084941,57.62542391335633,59.42610086834249,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-02,58.514441328367454,57.613548312778306,59.4153343439566,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-03,58.50308793856954,57.60163755745628,59.40453831968281,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-04,58.49170212914498,57.589691542210666,59.3937127160793,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-05,58.480283807519484,57.577710161553476,59.38285745348549,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-06,58.468832880854364,57.565693309687425,59.3719724520213,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-07,58.45734925604587,57.553640880505284,59.36105763158646,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-08,58.44583283972442,57.54155276758898,59.35011291185985,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-09,58.434283538253766,57.529428864208825,59.33913821229871,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-10,58.422701257730324,57.5172690633227,59.32813345213795,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-11,58.41108590398231,57.505073257575226,59.317098550389396,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2044-12,58.39943738256907,57.492841339297,59.306033425841136,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-01,58.387755598780274,57.48057320050381,59.294937997056735,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-02,58.37604045763517,57.46826873289578,59.28381218237456,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-03,58.364291863881725,57.45592782785651,59.27265589990694,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-04,58.35250972199595,57.44355037645238,59.26146906753952,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-05,58.34069393618108,57.43113626943164,59.250251602930526,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-06,58.32884441036684,57.41868539722369,59.23900342350999,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-07,58.31696104820859,57.40619764993817,59.22772444647901,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-08,58.305043753086565,57.39367291736416,59.21641458880897,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-09,58.293092428105126,57.38111108896941,59.20507376724084,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-10,58.28110697609195,57.36851205389949,59.19370189828441,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-11,58.2690872995972,57.35587570097692,59.18229889821749,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2045-12,58.257033300892836,57.34320191870046,59.17086468308521,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2046-01,58.2449448819717,57.330490595244164,59.15939916869923,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2046-02,58.23282194454679,57.31774161845664,59.14790227063695,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2046-03,58.22066439005047,57.304954875860176,59.13637390424077,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2046-04,58.20847211963361,57.29213025464991,59.12481398461731,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2046-05,58.19624503416486,57.27926764169307,59.11322242663665,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2046-06,58.18398303422974,57.26636692352799,59.10159914493149,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2046-07,58.17168602012995,57.253427986363455,59.08994405389644,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2046-08,58.15935389188244,57.24045071607771,59.07825706768717,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
K02000001,United Kingdom,UK,uk_emp_rate,2046-09,58.146986549218724,57.22743499821775,59.066538100219695,percent,M,forecast_VAR(4)_system,2025-11-13T13:55:12Z,VAR(4)_system,forecast
